cntry_code,year,proj_r1Gini_SSP1,proj_r1Gini_SSP2,proj_r1Gini_SSP3,proj_r1Gini_SSP4,proj_r1Gini_SSP5,proj_rmultiGini_SSP1,proj_rmultiGini_SSP2,proj_rmultiGini_SSP3,proj_rmultiGini_SSP4,proj_rmultiGini_SSP5,gini_std
PHL,2073,15,29.397762,56.830563,59.200066,15,17.985388,31.380259,49.870518,53.697865,15,34.431969
PHL,2074,15,28.876032,57.024929,59.378277,15,17.250853,30.934109,49.962257,53.815784,15,35.11665
PHL,2075,15,28.343416,57.218479,59.556046,15,16.504869,30.476851,50.053253,53.933281,15,35.809685
PHL,2076,15,27.802288,57.411057,59.73233,15,15.76158,30.011215,50.143311,54.049107,15,36.507633
PHL,2077,15,27.252577,57.602245,59.904743,15,15.011725,29.536697,50.232452,54.162201,15,37.2113
PHL,2078,15,26.691957,57.792603,60.076653,15,15,29.05094,50.320827,54.274807,15,37.92305
PHL,2079,15,26.120283,57.982117,60.248047,15,15,28.553764,50.408432,54.386906,15,38.642834
PHL,2080,15,25.537533,58.170799,60.418903,15,15,28.045099,50.495266,54.498486,15,39.370609
PHL,2081,15,24.947878,58.35894,60.589031,15,15,27.529839,50.58168,54.609318,15,40.103493
PHL,2082,15,24.352377,58.547188,60.759174,15,15,27.005856,50.667576,54.718884,15,40.84248
PHL,2083,15,23.745724,58.734608,60.928726,15,15,26.470259,50.752708,54.827877,15,41.589249
PHL,2084,15,23.12785,58.921177,61.097683,15,15,25.922932,50.837055,54.936283,15,42.343796
PHL,2085,15,22.498741,59.106895,61.266014,15,15,25.363804,50.92062,55.044075,15,43.106075
PHL,2086,15,21.861719,59.29216,61.433983,15,15,24.796812,51.003868,55.151577,15,43.872974
PHL,2087,15,21.216805,59.477661,61.603481,15,15,24.220165,51.086628,55.25856,15,44.645897
PHL,2088,15,20.560486,59.662323,61.772308,15,15,23.631508,51.168617,55.364883,15,45.426411
PHL,2089,15,19.892744,59.846142,61.940445,15,15,23.030764,51.249832,55.470531,15,46.214508
PHL,2090,15,19.213434,60.029114,62.107872,15,15,22.417786,51.330273,55.575489,15,47.010193
PHL,2091,15,18.52989,60.211514,62.274982,15,15,21.801115,51.410252,55.680225,15,47.810555
PHL,2092,15,17.843063,60.393814,62.443775,15,15,21.175388,51.489643,55.784607,15,48.617153
PHL,2093,15,17.144762,60.575268,62.611794,15,15,20.537485,51.56826,55.888233,15,49.431244
PHL,2094,15,16.434919,60.755871,62.779026,15,15,19.887293,51.646091,55.991093,15,50.252834
PHL,2095,15,15.713441,60.935619,62.945438,15,15,19.224682,51.723137,56.093147,15,51.081947
PHL,2096,15,15,61.114616,63.111393,15,15,18.557562,51.799519,56.194839,15,51.91544
PHL,2097,15,15,61.293034,63.278477,15,15,17.880646,51.875164,56.296024,15,52.755219
PHL,2098,15,15,61.470589,63.444675,15,15,17.191326,51.950016,56.396343,15,53.602459
PHL,2099,15,15,61.647285,63.609962,15,15,16.489498,52.024078,56.495773,15,54.457191
PHL,2100,15,15,61.82312,63.774303,15,15,15.775012,52.09734,56.59428,15,55.319447
POL,2011,36.773716,36.761421,36.755413,36.751453,36.769764,36.523933,36.509178,36.500038,36.495571,36.519337,12.993922
POL,2012,36.528728,36.695339,36.785793,36.809963,36.524796,36.736073,36.76516,36.790012,36.791538,36.731808,12.91572
POL,2013,36.436726,36.787724,36.983162,37.035538,36.432732,36.788715,36.865723,36.929432,36.937042,36.784702,12.913904
POL,2014,36.350204,36.890366,37.199039,37.279713,36.346088,36.854771,36.983082,37.090355,37.104156,36.850948,12.914779
POL,2015,36.155041,36.891582,37.321602,37.430576,36.150501,36.800514,36.986496,37.141945,37.161945,36.796535,12.924008
POL,2016,35.93919,36.891701,37.464798,37.598637,35.930115,36.732815,36.996868,37.22086,37.243099,36.723915,12.947669
POL,2017,35.899178,36.966984,37.635075,37.803703,35.889149,36.774338,37.088947,37.352516,37.383038,36.765083,12.984038
POL,2018,35.874458,37.073479,37.855915,38.038109,35.844093,36.840481,37.222519,37.543736,37.557896,36.80838,13.023956
POL,2019,35.815193,37.151394,38.047318,38.251965,35.771206,36.87175,37.32621,37.6992,37.708363,36.825466,13.066821
POL,2020,35.742405,37.221947,38.237835,38.4673,35.684044,36.89323,37.425453,37.853291,37.860935,36.832451,13.114036
POL,2021,35.657116,37.285961,38.428173,38.684944,35.583549,36.906059,37.521294,38.007046,38.016762,36.830372,13.164557
POL,2022,35.597862,37.376034,38.653667,38.942036,35.507751,36.923332,37.626389,38.174374,38.189774,36.832073,13.214244
POL,2023,35.525486,37.458813,38.87796,39.200054,35.417358,36.930504,37.726772,38.339943,38.364109,36.822475,13.267691
POL,2024,35.440128,37.534561,39.101166,39.459,35.312405,36.927532,37.822586,38.503883,38.539734,36.801384,13.324852
POL,2025,35.342026,37.603416,39.323311,39.718819,35.192944,36.914471,37.913906,38.666229,38.716545,36.768612,13.38567
POL,2026,35.23167,37.66589,39.544895,39.979557,35.059692,36.891724,38.001274,38.827648,38.894592,36.724827,13.449904
POL,2027,35.110542,37.726204,39.775494,40.239399,34.919914,36.862492,38.088654,38.992805,39.076645,36.674423,13.515182
POL,2028,34.97715,37.779945,40.005001,40.499626,34.765743,36.823132,38.171616,39.156349,39.259224,36.611767,13.583919
POL,2029,34.831909,37.82737,40.233536,40.760258,34.597446,36.773926,38.25037,39.318432,39.442337,36.536915,13.656036
POL,2030,34.675091,37.868645,40.461189,41.021236,34.415173,36.715004,38.325047,39.47916,39.625889,36.449814,13.731442
POL,2031,34.506016,37.903488,40.687996,41.282547,34.217777,36.645344,38.395145,39.63858,39.809856,36.348858,13.810456
POL,2032,34.310268,37.920067,40.913052,41.545067,33.990627,36.563843,38.458893,39.79599,39.994038,36.23349,13.892867
POL,2033,34.107479,37.924225,41.128906,41.810974,33.762787,36.477375,38.511024,39.942398,40.182125,36.120667,13.977951
POL,2034,33.893974,37.923313,41.344868,42.075947,33.520805,36.381397,38.560303,40.089012,40.368927,35.994106,14.065294
POL,2035,33.670124,37.917522,41.56097,42.340065,33.265099,36.276196,38.606853,40.235878,40.554546,35.854183,14.154851
POL,2036,33.434849,37.906082,41.777008,42.603134,32.993774,36.160305,38.649628,40.382721,40.738758,35.698532,14.247159
POL,2037,33.172867,37.874027,41.988583,42.862648,32.690205,36.032764,38.686337,40.528,40.920803,35.526886,14.341999
POL,2038,32.901157,37.837151,42.20013,43.12125,32.373405,35.896339,38.72015,40.673313,41.101631,35.342178,14.43918
POL,2039,32.619965,37.795647,42.411716,43.379047,32.043575,35.751255,38.751225,40.818752,41.281391,35.144619,14.538698
POL,2040,32.32959,37.749622,42.623363,43.636108,31.700941,35.597725,38.779621,40.964329,41.460182,34.93438,14.640549
POL,2041,32.029346,37.698444,42.835079,43.892448,31.34379,35.434826,38.80447,41.110046,41.638023,34.709343,14.745085
POL,2042,31.711502,37.631554,43.046844,44.147995,30.961657,35.26247,38.824409,41.255356,41.814644,34.469921,14.852221
POL,2043,31.384926,37.560246,43.258549,44.402828,30.566833,35.081917,38.841576,41.400658,41.990356,34.217735,14.961823
POL,2044,31.049797,37.484722,43.470242,44.65704,30.159376,34.893311,38.856125,41.546005,42.165283,33.95282,15.073921
POL,2045,30.706329,37.405025,43.681953,44.910698,29.739355,34.696804,38.86808,41.691433,42.339512,33.675163,15.18854
POL,2046,30.355106,37.321156,43.894337,45.164711,29.306217,34.493042,38.877342,41.837746,42.514153,33.384079,15.305523
POL,2047,29.999243,37.231136,44.116692,45.425529,28.857948,34.282848,38.883896,41.986538,42.690193,33.080261,15.424378
POL,2048,29.635403,37.137089,44.338989,45.685863,28.396982,34.064949,38.88784,42.135311,42.865654,32.763367,15.545775
POL,2049,29.263678,37.039192,44.561287,45.945793,27.923222,33.839409,38.889309,42.284134,43.040638,32.433254,15.669764
POL,2050,28.884369,36.937771,44.783733,46.205494,27.43684,33.606472,38.888596,42.433182,43.215355,32.090034,15.796365
POL,2051,28.575846,36.833878,45.007446,46.466583,27.052214,33.460423,38.886978,42.583813,43.391762,31.869854,15.896427
POL,2052,28.280136,36.736958,45.246883,46.739311,26.680378,33.315727,38.886036,42.738708,43.571423,31.649061,15.995406
POL,2053,27.980911,36.636478,45.486275,47.011757,26.302431,33.168209,38.882729,42.893578,43.750778,31.422592,16.09577
POL,2054,27.678263,36.532539,45.725666,47.283981,25.9184,33.017906,38.877129,43.048477,43.929913,31.190418,16.197578
POL,2055,27.372225,36.425251,45.965065,47.556042,25.528227,32.86483,38.869308,43.203415,44.108894,30.952454,16.300877
POL,2056,27.06559,36.316059,46.205753,47.829876,25.137323,32.712261,38.860947,43.359959,44.290054,30.715061,16.404734
POL,2057,26.771326,36.214279,46.461704,48.115829,24.761393,32.560646,38.853298,43.520279,44.474419,30.476997,16.507524
POL,2058,26.473835,36.109303,46.717621,48.401718,24.37944,32.4063,38.843479,43.680588,44.658783,30.233152,16.611794
POL,2059,26.173258,36.001297,46.973568,48.687626,23.991549,32.249302,38.831631,43.840965,44.84325,29.983547,16.717592
POL,2060,25.869572,35.890316,47.229568,48.973598,23.59763,32.089638,38.817795,44.001431,45.027874,29.728086,16.824957
POL,2061,25.563955,35.776794,47.486416,49.260941,23.200878,31.928617,38.802418,44.162956,45.214222,29.47047,16.933559
POL,2062,25.260912,35.66214,47.752163,49.556107,22.809175,31.766037,38.785419,44.326077,45.402287,29.209286,17.042984
POL,2063,24.954849,35.544563,48.017899,49.851368,22.411434,31.60074,38.766396,44.489216,45.590572,28.942091,17.154051
POL,2064,24.64587,35.424278,48.283691,50.146816,22.007704,31.432796,38.745514,44.652458,45.779186,28.668907,17.266798
POL,2065,24.333958,35.301342,48.54958,50.442501,21.597887,31.26219,38.722832,44.815838,45.968204,28.38962,17.381254
POL,2066,24.018476,35.174553,48.815861,50.739052,21.180653,31.088064,38.696865,44.979721,46.158367,28.10257,17.497705
POL,2067,23.696367,35.03616,49.085796,51.039608,20.753111,30.910187,38.666771,45.143654,46.349087,27.808029,17.616859
POL,2068,23.371332,34.8951,49.355747,51.340393,20.319239,30.729515,38.634747,45.30764,46.540218,27.506975,17.737856
POL,2069,23.043404,34.751495,49.625771,51.641479,19.87899,30.546074,38.600906,45.471745,46.731846,27.199343,17.860725
POL,2070,22.712652,34.605381,49.895889,51.942905,19.432373,30.359896,38.565285,45.635998,46.924019,26.885099,17.985493
POL,2071,22.378098,34.455154,50.166016,52.24469,18.977243,30.169794,38.525921,45.800282,47.116764,26.561699,18.112499
POL,2072,22.036198,34.291946,50.43586,52.547226,18.509945,29.975821,38.482262,45.963856,47.309498,26.230055,18.242474
POL,2073,21.691387,34.126186,50.705746,52.850071,18.035879,29.778942,38.436684,46.127502,47.502762,25.891277,18.374453
POL,2074,21.343712,33.95805,50.975704,53.153297,17.555027,29.579172,38.389324,46.291271,47.696636,25.545309,18.508461
POL,2075,20.99321,33.787487,51.24575,53.456928,17.067324,29.376524,38.340149,46.455181,47.891151,25.192047,18.644518
POL,2076,20.640234,33.614017,51.515854,53.760857,16.573092,29.171417,38.288513,46.619175,48.086193,24.831877,18.782513
POL,2077,20.285686,33.434635,51.785889,54.064754,16.072815,28.96369,38.234333,46.78294,48.281502,24.464355,18.922281
POL,2078,19.928238,33.252926,52.055977,54.369041,15.565345,28.752951,38.178337,46.946793,48.477451,24.089104,19.064163
POL,2079,19.567934,33.068897,52.326138,54.673767,15.050612,28.539211,38.120533,47.110756,48.674099,23.706015,19.208179
POL,2080,19.204781,32.882637,52.596371,54.978939,15,28.322468,38.060974,47.274834,48.871456,23.314997,19.354345
POL,2081,18.841175,32.695175,52.866909,55.284344,15,28.105543,38.000877,47.439289,49.069271,22.922266,19.501917
POL,2082,18.483562,32.510563,53.138996,55.588837,15,27.887529,37.940296,47.604385,49.26775,22.524067,19.649546
POL,2083,18.123127,32.323765,53.411144,55.893784,15,27.666471,37.877968,47.769569,49.466949,22.117708,19.799335
POL,2084,17.759817,32.134827,53.68335,56.1992,15,27.442333,37.813919,47.934841,49.666897,21.703045,19.951309
POL,2085,17.393703,31.943853,53.95562,56.505096,15,27.215136,37.748211,48.100204,49.867611,21.279989,20.10548
POL,2086,17.033825,31.753284,54.228283,56.810719,15,26.99559,37.683773,48.266052,50.068199,20.868608,20.259033
POL,2087,16.703655,31.572269,54.502922,57.113285,15,26.779503,37.6203,48.432819,50.26926,20.456249,20.407291
POL,2088,16.370888,31.389261,54.777599,57.416317,15,26.560562,37.555199,48.599651,50.471073,20.035818,20.557608
POL,2089,16.0355,31.204357,55.052326,57.719814,15,26.338747,37.488529,48.766548,50.673641,19.607204,20.710007
POL,2090,15.697506,31.017502,55.327087,58.023788,15,26.114058,37.420246,48.933498,50.87698,19.170284,20.864502
POL,2091,15.364332,30.831144,55.602047,58.327454,15,25.895237,37.353203,49.100693,51.080158,18.742153,21.018841
POL,2092,15.053351,30.653168,55.877777,58.628323,15,25.678371,37.286747,49.268326,51.283703,18.311319,21.169506
POL,2093,15,30.473364,56.15353,58.929653,15,25.45882,37.218765,49.436001,51.48801,17.872444,21.322203
POL,2094,15,30.291796,56.429317,59.231464,15,25.236588,37.149296,49.603725,51.693104,17.425409,21.476946
POL,2095,15,30.108465,56.705139,59.53376,15,25.011635,37.078323,49.771503,51.898979,16.970066,21.633755
POL,2096,15,29.924086,56.980816,59.83527,15,24.789692,37.006676,49.939114,52.104153,16.516171,21.791164
POL,2097,15,29.740847,57.255337,60.133121,15,24.567839,36.933887,50.106361,52.309135,16.056702,21.947138
POL,2098,15,29.555901,57.529861,60.431393,15,24.343378,36.859608,50.273624,52.514839,15.588881,22.105164
POL,2099,15,29.369242,57.804409,60.730137,15,24.116274,36.783833,50.440933,52.721333,15.112578,22.265263
POL,2100,15,29.180861,58.078987,61.029343,15,23.88653,36.706554,50.608292,52.9286,15,22.42745
PRT,2011,38.263371,38.239464,38.220284,38.217571,38.261761,37.222191,37.193874,37.169582,37.166523,37.220299,10.160405
PRT,2012,37.848225,37.945313,38.022423,38.035236,37.84531,37.022118,37.022717,37.04623,37.047298,37.019451,10.2021
PRT,2013,37.405499,37.62431,37.803101,37.831169,37.400944,36.515358,36.543293,36.615704,36.620564,36.511513,10.211967
PRT,2014,37.362411,37.707623,37.997284,38.040752,37.35627,36.497433,36.556019,36.683132,36.691963,36.492477,10.253964
PRT,2015,37.222046,37.698875,38.106873,38.165718,37.214157,36.372955,36.466221,36.651871,36.664642,36.366699,10.305287
PRT,2016,37.103821,37.733288,38.275188,38.348724,37.092617,36.284832,36.434906,36.692238,36.708179,36.275444,10.367682
PRT,2017,37.113525,37.824097,38.466431,38.55962,37.098267,36.299042,36.468918,36.772484,36.793713,36.287304,10.432025
PRT,2018,37.102455,37.902363,38.65839,38.760597,37.07502,36.294296,36.49189,36.852665,36.866833,36.270779,10.49712
PRT,2019,37.05772,37.951706,38.826405,38.939049,37.017456,36.255714,36.484837,36.903999,36.913242,36.219997,10.565142
PRT,2020,37.00079,37.993992,38.994102,39.117676,36.946373,36.208961,36.473957,36.954929,36.960293,36.159859,10.637584
PRT,2021,36.931355,38.028847,39.160892,39.29594,36.861328,36.153522,36.458866,37.004982,37.007576,36.089691,10.714045
PRT,2022,36.845196,38.062035,39.344902,39.49646,36.755768,36.10202,36.453541,37.070747,37.072426,36.021362,10.786615
PRT,2023,36.746967,38.088306,39.528435,39.696976,36.63612,36.04179,36.444199,37.135864,37.137627,35.942329,10.863652
PRT,2024,36.63662,38.107803,39.711506,39.897434,36.50214,35.972569,36.430836,37.200352,37.20311,35.852123,10.945152
PRT,2025,36.514194,38.120594,39.894085,40.097782,36.353649,35.894196,36.413429,37.264156,37.268784,35.750313,11.031112
PRT,2026,36.379646,38.126659,40.076012,40.298023,36.190536,35.80658,36.392021,37.327293,37.334808,35.636745,11.120965
PRT,2027,36.233883,38.133293,40.272606,40.506268,36.017536,35.72266,36.380539,37.40461,37.414738,35.525448,11.207849
PRT,2028,36.076275,38.133625,40.468754,40.714302,35.829807,35.629292,36.365154,37.481274,37.494682,35.401688,11.299132
PRT,2029,35.906986,38.127766,40.664482,40.922096,35.627338,35.526474,36.345913,37.557312,37.574585,35.265221,11.394789
PRT,2030,35.726105,38.115829,40.859802,41.129593,35.410072,35.41412,36.322853,37.63274,37.654366,35.11578,11.494778
PRT,2031,35.533985,38.098122,41.054813,41.337353,35.178619,35.292652,36.29636,37.707851,37.734848,34.954056,11.598355
PRT,2032,35.336292,38.080204,41.265171,41.560371,34.938236,35.174538,36.278778,37.796761,37.829742,34.792767,11.699581
PRT,2033,35.130764,38.051495,41.4687,41.785934,34.694225,35.050743,36.251633,37.877571,37.927746,34.630882,11.804532
PRT,2034,34.914654,38.017189,41.672031,42.010761,34.436539,34.917839,36.2211,37.958286,38.024918,34.456181,11.912929
PRT,2035,34.688175,37.977413,41.875168,42.234848,34.165344,34.775906,36.187218,38.038906,38.121254,34.268726,12.02472
PRT,2036,34.452091,37.93256,42.0783,42.45911,33.881817,34.625851,36.150475,38.119797,38.21796,34.069908,12.139163
PRT,2037,34.212086,37.886738,42.292885,42.694633,33.59,34.477745,36.120857,38.212315,38.32592,33.869751,12.251118
PRT,2038,33.962395,37.835735,42.507259,42.92952,33.285248,34.320995,36.088009,38.304718,38.433159,33.657135,12.366227
PRT,2039,33.703117,37.779663,42.721447,43.163784,32.967552,34.155643,36.051975,38.397026,38.5397,33.431988,12.484457
PRT,2040,33.434433,37.718594,42.935444,43.39743,32.636978,33.981762,36.012779,38.489235,38.645546,33.194271,12.605775
PRT,2041,33.157265,37.652958,43.149544,43.631489,32.294785,33.800434,35.970917,38.581802,38.752014,32.945465,12.729513
PRT,2042,32.876842,37.583416,43.372532,43.874252,31.944023,33.61927,35.933987,38.684391,38.867802,32.693062,12.851057
PRT,2043,32.587521,37.509132,43.595329,44.116486,31.580599,33.429852,35.89399,38.786869,38.983002,32.428059,12.97551
PRT,2044,32.289391,37.430256,43.81794,44.358204,31.204439,33.232208,35.851002,38.889256,39.097645,32.150314,13.102862
PRT,2045,31.982605,37.346802,44.04039,44.599422,30.815521,33.026405,35.805019,38.99157,39.211746,31.859705,13.233106
PRT,2046,31.66795,37.259171,44.263119,44.841385,30.414516,32.813381,35.75647,39.094433,39.326859,31.557016,13.365737
PRT,2047,31.347355,37.164738,44.494999,45.091488,29.998667,32.599255,35.711811,39.207882,39.451195,31.248045,13.495967
PRT,2048,31.018429,37.065937,44.726711,45.341167,29.569914,32.377102,35.664219,39.321243,39.575085,30.925816,13.629008
PRT,2049,30.681206,36.962898,44.958286,45.590435,29.128094,32.146904,35.613762,39.434551,39.698555,30.590097,13.764874
PRT,2050,30.336292,36.856358,45.190205,45.839706,28.673677,31.909252,35.561222,39.548367,39.822086,30.241339,13.903502
PRT,2051,30.025356,36.746143,45.42276,46.089916,28.276863,31.715946,35.506386,39.663097,39.946838,29.964514,14.020768
PRT,2052,29.707319,36.62595,45.662136,46.345497,27.871674,31.524448,35.454483,39.787552,40.079483,29.687399,14.134687
PRT,2053,29.385263,36.501877,45.901424,46.600723,27.459604,31.329578,35.399864,39.911968,40.211754,29.403713,14.250294
PRT,2054,29.059259,36.37394,46.140625,46.855587,27.04059,31.131346,35.342518,40.036339,40.343655,29.113317,14.367599
PRT,2055,28.729313,36.242222,46.37973,47.1101,26.614538,30.929726,35.282475,40.16066,40.475197,28.816082,14.486616
PRT,2056,28.395678,36.106888,46.61935,47.365509,26.182577,30.724957,35.219872,40.285713,40.60791,28.513304,14.607265
PRT,2057,28.052992,35.960854,46.865208,47.625465,25.743013,30.521339,35.159721,40.419281,40.747589,28.209545,14.724796
PRT,2058,27.706461,35.811146,47.110962,47.885132,25.296309,30.314289,35.096867,40.552784,40.887005,27.898684,14.844165
PRT,2059,27.356205,35.657871,47.356644,48.144539,24.842464,30.103859,35.031376,40.686253,41.026196,27.580639,14.965393
PRT,2060,27.002172,35.501053,47.602264,48.403698,24.381329,29.889992,34.963253,40.819698,41.165184,27.255245,15.088495
PRT,2061,26.645031,35.34119,47.848495,48.663982,23.915476,29.673405,34.893021,40.953976,41.305634,26.925491,15.213226
PRT,2062,26.281305,35.1744,48.100849,48.928726,23.447174,29.458706,34.82571,41.095329,41.452511,26.595404,15.334692
PRT,2063,25.913927,35.004185,48.353149,49.193287,22.971563,29.240555,34.755787,41.236664,41.599274,26.257797,15.458167
PRT,2064,25.542952,34.830666,48.605423,49.457687,22.488586,29.018963,34.683331,41.378014,41.745964,25.912556,15.583671
PRT,2065,25.168337,34.653877,48.857681,49.721947,21.998117,28.793884,34.608349,41.51939,41.89259,25.559546,15.711217
PRT,2066,24.790989,34.474377,49.110645,49.987679,21.502676,28.566324,34.531494,41.661686,42.041111,25.201679,15.840467
PRT,2067,24.40954,34.290298,49.370277,50.259312,21.004133,28.340017,34.456833,41.80962,42.195568,24.841642,15.967529
PRT,2068,24.024548,34.103081,49.629925,50.53088,20.498011,28.110197,34.379692,41.957603,42.350071,24.4736,16.096752
PRT,2069,23.636007,33.912781,49.889591,50.802402,19.984194,27.876839,34.30011,42.105652,42.50465,24.09741,16.228151
PRT,2070,23.243979,33.719398,50.149292,51.073898,19.462646,27.639959,34.218071,42.253765,42.659328,23.712978,16.361736
PRT,2071,22.849834,33.523727,50.409496,51.346687,18.936638,27.401194,34.134487,42.402542,42.815693,23.324175,16.496941
PRT,2072,22.455072,33.3265,50.67358,51.623829,18.40959,27.163977,34.052448,42.554485,42.976421,22.932621,16.630079
PRT,2073,22.056803,33.126305,50.937714,51.900997,17.874617,26.923149,33.967995,42.706512,43.137321,22.532539,16.765493
PRT,2074,21.655066,32.92326,51.201897,52.178219,17.331635,26.678717,33.881199,42.858627,43.298424,22.123806,16.903198
PRT,2075,21.249893,32.717319,51.466145,52.455498,16.780571,26.430687,33.792023,43.010841,43.459747,21.706299,17.043203
PRT,2076,20.843838,32.509632,51.730618,52.733646,16.226128,26.182127,33.701797,43.163349,43.622253,21.285599,17.184486
PRT,2077,20.442928,32.303638,51.995979,53.013657,15.673594,25.936138,33.612808,43.317097,43.78754,20.861925,17.323158
PRT,2078,20.038609,32.094925,52.261395,53.293766,15.112809,25.686529,33.52153,43.470932,43.953098,20.429247,17.464169
PRT,2079,19.630915,31.883472,52.526875,53.573986,15,25.433304,33.427948,43.624851,44.118946,19.987442,17.607525
PRT,2080,19.219849,31.669365,52.792412,53.854328,15,25.176451,33.3321,43.778854,44.285095,19.536356,17.753235
PRT,2081,18.80904,31.453609,53.057919,54.134567,15,24.920292,33.235195,43.932827,44.451283,19.083441,17.899923
PRT,2082,18.410658,31.240244,53.3223,54.413052,15,24.665173,33.138248,44.086746,44.617752,18.625669,18.045153
PRT,2083,18.009031,31.024263,53.586723,54.69165,15,24.406494,33.039047,44.240726,44.784523,18.158493,18.192646
PRT,2084,17.604101,30.805717,53.851189,54.970371,15,24.144217,32.937614,44.394764,44.951607,17.681736,18.342413
PRT,2085,17.19593,30.584688,54.115696,55.249229,15,23.878355,32.833984,44.548859,45.119022,17.195265,18.494459
PRT,2086,16.790901,30.362083,54.380043,55.526516,15,23.616526,32.729286,44.702755,45.284748,16.711842,18.646448
PRT,2087,16.409542,30.141554,54.642593,55.796249,15,23.357779,32.624153,44.856087,45.448898,16.224888,18.794411
PRT,2088,16.025093,29.918531,54.905155,56.066029,15,23.095589,32.516796,45.00943,45.613281,15.728262,18.944517
PRT,2089,15.63753,29.693106,55.167736,56.33588,15,22.829931,32.407269,45.162804,45.777935,15.221796,19.096785
PRT,2090,15.246862,29.465219,55.43034,56.605797,15,22.560795,32.295517,45.316204,45.942848,15,19.251225
PRT,2091,15,29.235806,55.69281,56.874725,15,22.293163,32.182621,45.469452,46.10677,15,19.406364
PRT,2092,15,29.007669,55.954189,57.139488,15,22.025816,32.068878,45.622154,46.269707,15,19.559799
PRT,2093,15,28.777115,56.215565,57.404263,15,21.75503,31.952919,45.774857,46.432846,15,19.715372
PRT,2094,15,28.544195,56.47694,57.669056,15,21.48082,31.834757,45.927559,46.596203,15,19.873095
PRT,2095,15,28.308929,56.738316,57.933887,15,21.203146,31.714401,46.080269,46.7598,15,20.03298
PRT,2096,15,28.072029,56.999657,58.198223,15,20.926868,31.592678,46.232941,46.923012,15,20.193621
PRT,2097,15,27.835285,57.26078,58.460541,15,20.650496,31.469662,46.385406,47.085854,15,20.352839
PRT,2098,15,27.596184,57.521889,58.722828,15,20.370695,31.344385,46.537861,47.248863,15,20.514208
PRT,2099,15,27.354717,57.782982,58.985115,15,20.087454,31.216848,46.690308,47.412086,15,20.677744
PRT,2100,15,27.110897,58.044075,59.247417,15,19.800758,31.087059,46.842758,47.575539,15,20.843462
SVK,2011,27.033804,27.032923,27.035749,27.035244,27.033012,27.051746,27.049627,27.050381,27.049809,27.050827,13.305387
SVK,2012,27.035683,27.269939,27.359507,27.377314,27.03816,27.337002,27.414335,27.452087,27.457506,27.340347,13.034222
SVK,2013,26.93854,27.414579,27.59866,27.634771,26.94429,27.343157,27.50535,27.584089,27.595491,27.350782,12.993511
SVK,2014,27.029356,27.755671,28.042336,28.096922,27.038649,27.583836,27.838623,27.96286,27.98045,27.596067,12.972087
SVK,2015,27.148973,28.132683,28.529764,28.602989,27.162062,27.866465,28.220137,28.394176,28.41815,27.883621,12.956955
SVK,2016,27.217773,28.470167,28.987507,29.078905,27.233999,28.095699,28.559368,28.789959,28.819782,28.117025,12.943592
SVK,2017,27.45336,28.855509,29.453564,29.569807,27.475893,28.41556,28.953489,29.213913,29.254248,28.445604,12.949706
SVK,2018,27.706137,29.265282,29.953627,30.090696,27.730278,28.762451,29.381418,29.678371,29.724566,28.795776,12.959447
SVK,2019,27.904261,29.621031,30.3916,30.571602,27.948185,29.049997,29.748882,30.067984,30.146801,29.108675,12.967896
SVK,2020,28.096848,29.972702,30.826773,31.063643,28.170162,29.337185,30.115946,30.454197,30.582552,29.432966,12.979247
SVK,2021,28.28381,30.320381,31.259306,31.566368,28.395784,29.623659,30.482637,30.837217,31.031281,29.767902,12.993488
SVK,2022,28.479334,30.676382,31.705812,32.09687,28.637587,29.914968,30.85512,31.224602,31.499817,30.118261,13.006618
SVK,2023,28.667852,31.02775,32.149212,32.635719,28.880182,30.203447,31.226231,31.608215,31.978481,30.475384,13.022546
SVK,2024,28.84869,31.37438,32.5895,33.182068,29.122305,30.488089,31.595676,31.98805,32.46624,30.837559,13.041249
SVK,2025,29.021269,31.716042,33.026501,33.734913,29.362553,30.767984,31.963097,32.363888,32.961872,31.202881,13.062691
SVK,2026,29.184992,32.052593,33.460182,34.293232,29.599579,31.042223,32.328209,32.735703,33.464142,31.569542,13.086821
SVK,2027,29.338957,32.386681,33.898602,34.856556,29.835617,31.311174,32.692852,33.106182,33.973381,31.938082,13.111471
SVK,2028,29.482615,32.715214,34.333405,35.423351,30.064968,31.572353,33.054451,33.472263,34.486824,32.303398,13.13868
SVK,2029,29.615791,33.038288,34.764717,35.992977,30.286581,31.825331,33.413025,33.834114,35.003696,32.664013,13.168406
SVK,2030,29.738127,33.355888,35.192581,36.564732,30.499325,32.069508,33.768475,34.191776,35.523148,33.018379,13.200587
SVK,2031,29.848577,33.667801,35.616959,37.137901,30.70122,32.303455,34.120415,34.545204,36.044308,33.363953,13.235251
SVK,2032,29.925905,33.960457,36.036308,37.711319,30.869381,32.522598,34.465118,34.892384,36.564842,33.695663,13.271413
SVK,2033,29.992157,34.246506,36.450951,38.285358,31.02873,32.732109,34.805115,35.233921,37.086098,34.020519,13.30994
SVK,2034,30.044184,34.532131,36.868572,38.856445,31.167999,32.928062,35.147766,35.579075,37.603771,34.324837,13.350427
SVK,2035,30.082432,34.817158,37.28886,39.424946,31.288584,33.110832,35.492752,35.927452,38.118309,34.610149,13.392866
