cntry_code,year,policy_both3_r1Gini_SSP1,policy_both3_r1Gini_SSP2,policy_both3_r1Gini_SSP3,policy_both3_r1Gini_SSP4
PAN,2048,42.670464,48.564007,59.011749,58.542671
PAN,2049,42.259312,48.309452,59.204506,58.653618
PAN,2050,41.842216,48.048813,59.396984,58.763283
PAN,2051,41.421448,47.783287,59.591156,58.872448
PAN,2052,40.999321,47.512459,59.790989,58.980972
PAN,2053,40.571587,47.235744,59.990589,59.088207
PAN,2054,40.138287,46.953178,60.189949,59.194122
PAN,2055,39.699417,46.664803,60.389069,59.298687
PAN,2056,39.257446,46.37138,60.590153,59.402397
PAN,2057,38.814785,46.070625,60.797829,59.505196
PAN,2058,38.366779,45.764221,61.005306,59.606609
PAN,2059,37.913509,45.452213,61.212585,59.706604
PAN,2060,37.45491,45.134605,61.419659,59.805161
PAN,2061,36.993813,44.813026,61.628513,59.901928
PAN,2062,36.53302,44.487423,61.842968,59.996311
PAN,2063,36.067104,44.156342,62.057251,60.089169
PAN,2064,35.596096,43.819881,62.271358,60.180473
PAN,2065,35.119923,43.478016,62.485294,60.270195
PAN,2066,34.642933,43.133114,62.699913,60.358246
PAN,2067,34.169952,42.786381,62.915558,60.445541
PAN,2068,33.692039,42.434387,63.131035,60.531166
PAN,2069,33.209133,42.077164,63.346333,60.615097
PAN,2070,32.721272,41.714664,63.561462,60.697296
PAN,2071,32.232056,41.349232,63.777008,60.776161
PAN,2072,31.744572,40.981377,63.992748,60.851826
PAN,2073,31.252193,40.608349,64.208321,60.925625
PAN,2074,30.754921,40.230217,64.423714,60.997513
PAN,2075,30.252743,39.846897,64.638924,61.067444
PAN,2076,29.749399,39.462303,64.854568,61.13271
PAN,2077,29.247015,39.079029,65.070786,61.193291
PAN,2078,28.73975,38.69075,65.286827,61.25174
PAN,2079,28.22761,38.297405,65.502686,61.308029
PAN,2080,27.710562,37.899052,65.718361,61.36208
PAN,2081,27.191393,37.498291,65.93441,61.410412
PAN,2082,26.670246,37.095497,66.151367,61.452881
PAN,2083,26.144182,36.687672,66.368126,61.492897
PAN,2084,25.613138,36.274837,66.584717,61.530434
PAN,2085,25.077122,35.857014,66.801102,61.565445
PAN,2086,24.54274,35.436646,67.017586,61.594845
PAN,2087,24.011858,35.013828,67.234413,61.618992
PAN,2088,23.476097,34.585976,67.451057,61.640381
PAN,2089,22.935368,34.153118,67.667496,61.658958
PAN,2090,22.389635,33.715179,67.883743,61.674694
PAN,2091,21.84704,33.276321,68.09977,61.686085
PAN,2092,21.311348,32.83857,68.315491,61.694065
PAN,2093,20.770765,32.395786,68.530998,61.699005
PAN,2094,20.225292,31.947954,68.746292,61.700848
PAN,2095,19.674828,31.495062,68.961365,61.699535
PAN,2096,19.127621,31.040527,69.176193,61.694847
PAN,2097,18.587439,30.585327,69.390686,61.687775
PAN,2098,18.042374,30.125055,69.604973,61.67738
PAN,2099,17.492373,29.659679,69.819008,61.663612
PAN,2100,16.937387,29.189104,70.032814,61.646431
PER,2011,48.098736,48.054043,48.01157,48.010296
PER,2012,47.375439,47.563946,47.714417,47.722305
PER,2013,47.273418,47.702217,48.055603,48.07333
PER,2014,47.138519,47.814663,48.38039,48.408714
PER,2015,47.002972,47.933979,48.721954,48.761665
PER,2016,46.813915,48.033325,49.061481,49.112724
PER,2017,46.765892,48.138973,49.324772,49.458397
PER,2018,46.722088,48.26894,49.634056,49.840675
PER,2019,46.647106,48.371269,49.915722,50.202938
PER,2020,46.560612,48.46661,50.193542,50.567196
PER,2021,46.462772,48.555271,50.467991,50.934574
PER,2022,46.356571,48.639816,50.748226,51.321568
PER,2023,46.237831,48.716984,51.024048,51.710041
PER,2024,46.106041,48.786724,51.295322,52.099808
PER,2025,45.960758,48.84893,51.561848,52.490681
PER,2026,45.801964,48.904278,51.82518,52.873409
PER,2027,45.621132,48.956203,52.106487,53.175694
PER,2028,45.425442,49.000477,52.38269,53.477245
PER,2029,45.214531,49.037056,52.653645,53.777912
PER,2030,44.987923,49.065891,52.919193,54.077541
PER,2031,44.747498,49.087925,53.180805,54.376663
PER,2032,44.508938,49.107281,53.454742,54.679649
PER,2033,44.261799,49.107056,53.705856,54.973347
PER,2034,43.99712,49.102852,53.957615,55.269146
PER,2035,43.714809,49.094753,54.210007,55.567013
PER,2036,43.417988,49.083939,54.464149,55.867386
PER,2037,43.122902,49.076344,54.728836,56.170948
PER,2038,42.810341,49.06506,54.99411,56.476437
PER,2039,42.48016,49.050156,55.259945,56.78381
PER,2040,42.132317,49.031666,55.526329,57.093033
PER,2041,41.770428,49.010559,55.794273,57.404621
PER,2042,41.408295,48.989235,56.070358,57.719219
PER,2043,41.028717,48.964527,56.346977,58.035587
PER,2044,40.631611,48.93655,56.624104,58.353687
PER,2045,40.216949,48.905281,56.90173,58.673496
PER,2046,39.789551,48.871376,57.180374,58.996437
PER,2047,39.364613,48.8335,57.460648,59.327545
PER,2048,38.922432,48.792511,57.741402,59.660366
PER,2049,38.46291,48.748489,58.022614,59.994865
PER,2050,37.98605,48.701519,58.304279,60.331028
PER,2051,37.654701,48.652351,58.587326,60.669586
PER,2052,37.323765,48.601353,58.876495,61.011089
PER,2053,36.986683,48.547543,59.166122,61.354229
PER,2054,36.643528,48.490948,59.4562,61.698994
PER,2055,36.294353,48.431629,59.746712,62.04538
PER,2056,35.941322,48.370468,60.038731,62.393681
PER,2057,35.586029,48.307304,60.337559,62.743011
PER,2058,35.225021,48.241577,60.636848,63.093945
PER,2059,34.858418,48.173351,60.9366,63.44648
PER,2060,34.486179,48.102623,61.236801,63.800617
PER,2061,34.109962,48.030113,61.538486,64.156158
PER,2062,33.729389,47.954258,61.846462,64.51104
PER,2063,33.343445,47.876026,62.154922,64.867493
PER,2064,32.952187,47.795513,62.463856,65.225517
PER,2065,32.555569,47.712723,62.773262,65.585098
PER,2066,32.15794,47.628483,63.083687,65.946198
PER,2067,31.762888,47.541679,63.396511,66.308525
PER,2068,31.362818,47.452744,63.70982,66.672432
PER,2069,30.95772,47.361702,64.023605,67.037903
PER,2070,30.547632,47.268528,64.337883,67.404945
PER,2071,30.137867,47.174713,64.652939,67.772491
PER,2072,29.732306,47.08147,64.96904,68.139313
PER,2073,29.321993,46.986244,65.285629,68.507675
PER,2074,28.906963,46.889126,65.602707,68.877571
PER,2075,28.487219,46.790058,65.920273,69.249001
PER,2076,28.069,46.691292,66.238426,69.619942
PER,2077,27.656212,46.596378,66.556763,69.988739
PER,2078,27.238932,46.499722,66.875595,70.359009
PER,2079,26.817177,46.401306,67.194908,70.730751
PER,2080,26.390936,46.301186,67.514702,71.103981
PER,2081,25.966862,46.201252,67.835045,71.476234
PER,2082,25.547916,46.103752,68.155777,71.845879
PER,2083,25.124741,46.004623,68.477005,72.216919
PER,2084,24.697229,45.903923,68.798706,72.589371
PER,2085,24.26544,45.801704,69.120895,72.963234
PER,2086,23.838812,45.69912,69.44355,73.335747
PER,2087,23.421898,45.596687,69.766411,73.705536
PER,2088,23.000952,45.49276,70.08976,74.076645
PER,2089,22.575954,45.387409,70.413597,74.449089
PER,2090,22.146889,45.280582,70.737907,74.822876
PER,2091,21.719572,45.173176,71.062675,75.196304
PER,2092,21.29615,45.064888,71.387733,75.568733
PER,2093,20.86879,44.955173,71.713272,75.942474
PER,2094,20.437466,44.844086,72.039291,76.317513
PER,2095,20.002134,44.731628,72.365799,76.693878
PER,2096,19.569233,44.619606,72.692787,77.071014
PER,2097,19.141018,44.509499,73.020218,77.449043
PER,2098,18.70892,44.398129,73.348129,77.8284
PER,2099,18.272884,44.285461,73.676537,78.209084
PER,2100,17.832878,44.171478,74.005424,78.591125
PHL,2011,43.926178,43.852051,43.747398,43.710976
PHL,2012,44.544178,44.717918,44.818035,44.856628
PHL,2013,44.328678,44.754219,45.06953,45.185337
PHL,2014,44.06258,44.74329,45.283463,45.478783
PHL,2015,43.800858,44.740833,45.516949,45.794689
PHL,2016,43.509644,44.746593,45.794941,46.141449
PHL,2017,43.380337,44.739079,45.938423,46.402184
PHL,2018,43.231304,44.733448,46.114017,46.712227
PHL,2019,43.041622,44.694134,46.263191,46.99176
PHL,2020,42.833935,44.645775,46.41357,47.276054
PHL,2021,42.60791,44.58815,46.565319,47.566551
PHL,2022,42.347237,44.502335,46.71328,47.865337
PHL,2023,42.067825,44.408035,46.863064,48.169617
PHL,2024,41.769287,44.305603,47.014969,48.479565
PHL,2025,41.451309,44.195328,47.169262,48.795319
PHL,2026,41.114178,44.078735,47.329105,49.102226
PHL,2027,40.754494,43.963924,47.520664,49.345486
PHL,2028,40.374615,43.842617,47.715851,49.593845
PHL,2029,39.974335,43.715252,47.915016,49.847622
PHL,2030,39.553352,43.582283,48.118511,50.107105
PHL,2031,39.114964,43.445686,48.329178,50.373611
PHL,2032,38.680157,43.312759,48.564579,50.655994
PHL,2033,38.239559,43.150394,48.768398,50.893539
PHL,2034,37.781696,42.978203,48.971382,51.130993
PHL,2035,37.30661,42.796185,49.173519,51.368359
PHL,2036,36.819565,42.605862,49.375988,51.605183
PHL,2037,36.341778,42.412899,49.585251,51.839531
PHL,2038,35.847736,42.210178,49.793713,52.073792
PHL,2039,35.337391,41.997677,50.001366,52.307972
PHL,2040,34.810814,41.775333,50.208199,52.542065
PHL,2041,34.273239,41.543774,50.414597,52.774651
PHL,2042,33.738117,41.301147,50.62088,52.997028
PHL,2043,33.187576,41.048622,50.826355,53.219299
PHL,2044,32.621632,40.786209,51.031013,53.44146
PHL,2045,32.040359,40.513794,51.234852,53.663517
PHL,2046,31.451975,40.233219,51.437359,53.883217
PHL,2047,30.872747,39.947868,51.63377,54.087051
PHL,2048,30.27923,39.652527,51.829327,54.29073
PHL,2049,29.671438,39.34716,52.02401,54.494247
PHL,2050,29.049479,39.031765,52.217823,54.697605
PHL,2051,28.425701,38.708038,52.411903,54.900208
PHL,2052,27.799639,38.377979,52.610458,55.100712
PHL,2053,27.160084,38.037815,52.808174,55.301025
PHL,2054,26.50708,37.687458,53.005039,55.501148
PHL,2055,25.840622,37.32687,53.201054,55.701069
PHL,2056,25.167143,36.958736,53.397907,55.900684
PHL,2057,24.491461,36.586472,53.601723,56.102249
PHL,2058,23.80295,36.203964,53.804752,56.303604
PHL,2059,23.101706,35.811153,54.006989,56.504742
PHL,2060,22.387665,35.407955,54.208427,56.705654
PHL,2061,21.668438,34.99649,54.410469,56.905869
PHL,2062,20.947702,34.577732,54.617966,57.106312
PHL,2063,20.214846,34.148483,54.824711,57.306507
PHL,2064,19.469875,33.708733,55.030708,57.506443
PHL,2065,18.712759,33.258389,55.235958,57.706123
PHL,2066,17.956392,32.801899,55.440014,57.90361
PHL,2067,17.205927,32.343731,55.641529,58.092365
PHL,2068,16.444193,31.875029,55.842255,58.280792
PHL,2069,15.671166,31.395716,56.042213,58.468876
PHL,2070,14.886885,30.905672,56.241371,58.656612
PHL,2071,14.104457,30.409111,56.439388,58.842377
PHL,2072,13.326897,29.908787,56.63538,59.021431
PHL,2073,12.538802,29.397762,56.830563,59.200066
PHL,2074,11.740177,28.876028,57.024929,59.378273
PHL,2075,10.931039,28.343414,57.218479,59.556042
PHL,2076,10.123483,27.802288,57.411057,59.73233
PHL,2077,9.3184481,27.252577,57.602245,59.904743
PHL,2078,8.5034361,26.691957,57.792603,60.076649
PHL,2079,7.678484,26.120277,57.982121,60.248043
PHL,2080,6.8435621,25.537531,58.170799,60.418896
PHL,2081,6.0089121,24.947876,58.35894,60.589027
PHL,2082,5.1739721,24.352377,58.547188,60.759167
PHL,2083,4.3295326,23.745722,58.734604,60.928722
PHL,2084,3.4754188,23.12785,58.921173,61.097683
PHL,2085,2.6117594,22.498737,59.106895,61.266014
PHL,2086,1.7496905,21.861719,59.292152,61.433987
PHL,2087,.88766569,21.216805,59.477661,61.603481
PHL,2088,.016448021,20.560486,59.662319,61.772308
PHL,2089,-.86406398,19.892744,59.846138,61.940445
PHL,2090,-1.7538953,19.213434,60.029114,62.107872
PHL,2091,-2.6424913,18.52989,60.211514,62.274982
PHL,2092,-3.5320337,17.843063,60.39381,62.443775
PHL,2093,-4.4305959,17.144762,60.575268,62.611794
PHL,2094,-5.3381815,16.434921,60.755871,62.779026
PHL,2095,-6.2549281,15.713444,60.935619,62.945438
PHL,2096,-7.169384,14.987109,61.114616,63.111393
PHL,2097,-8.0844631,14.255853,61.293034,63.278477
PHL,2098,-9.0083675,13.513016,61.470589,63.444675
PHL,2099,-9.9412117,12.758509,61.647285,63.609962
PHL,2100,-10.883045,11.992194,61.82312,63.774303
POL,2011,36.773716,36.761421,36.755413,36.751453
POL,2012,36.528732,36.695343,36.785793,36.809963
POL,2013,36.436729,36.787724,36.983162,37.035542
POL,2014,36.350204,36.890369,37.199039,37.279713
POL,2015,36.155041,36.891582,37.321602,37.430576
POL,2016,35.93919,36.891701,37.464802,37.598637
POL,2017,35.899178,36.966984,37.635078,37.803703
POL,2018,35.874458,37.073479,37.855915,38.038109
POL,2019,35.815193,37.151394,38.047321,38.251965
POL,2020,35.742405,37.221947,38.237835,38.4673
POL,2021,35.657116,37.285961,38.428173,38.684944
POL,2022,35.597862,37.376034,38.653667,38.942036
POL,2023,35.525486,37.458813,38.87796,39.200054
POL,2024,35.440128,37.534561,39.101166,39.459
POL,2025,35.342026,37.603416,39.323307,39.718815
POL,2026,35.23167,37.66589,39.544891,39.979557
POL,2027,35.110542,37.726204,39.775494,40.239399
POL,2028,34.977146,37.779945,40.004997,40.499622
POL,2029,34.831909,37.827366,40.233536,40.760258
POL,2030,34.675091,37.868641,40.461185,41.021233
POL,2031,34.506016,37.903484,40.687992,41.282547
POL,2032,34.310268,37.920067,40.913052,41.545067
POL,2033,34.107479,37.924225,41.128906,41.81097
POL,2034,33.893974,37.923309,41.344868,42.075947
POL,2035,33.670124,37.917519,41.56097,42.340065
POL,2036,33.434849,37.906078,41.777008,42.603134
POL,2037,33.172867,37.874027,41.988583,42.862648
POL,2038,32.901157,37.837151,42.20013,43.12125
POL,2039,32.619965,37.795643,42.411716,43.379047
POL,2040,32.32959,37.749622,42.623363,43.636108
POL,2041,32.029346,37.698444,42.835079,43.892448
POL,2042,31.711502,37.631557,43.046844,44.147995
POL,2043,31.384926,37.560246,43.258545,44.402828
POL,2044,31.049797,37.484722,43.470242,44.65704
POL,2045,30.706329,37.405025,43.68195,44.910698
POL,2046,30.355106,37.321156,43.894333,45.164711
POL,2047,29.999243,37.231136,44.116688,45.425529
POL,2048,29.635401,37.137089,44.338989,45.685863
POL,2049,29.263678,37.039192,44.561283,45.945793
POL,2050,28.884367,36.937771,44.783733,46.205494
POL,2051,28.575842,36.833878,45.007446,46.466587
POL,2052,28.280132,36.736958,45.246883,46.739315
POL,2053,27.980907,36.636478,45.486275,47.011757
POL,2054,27.678263,36.532539,45.725666,47.283981
POL,2055,27.372221,36.425251,45.965065,47.556038
POL,2056,27.065586,36.316059,46.205757,47.829876
POL,2057,26.771324,36.214275,46.461704,48.115829
POL,2058,26.473835,36.109303,46.717621,48.401718
POL,2059,26.173256,36.001297,46.973564,48.687626
POL,2060,25.869572,35.89032,47.229565,48.973598
POL,2061,25.563955,35.776798,47.486416,49.260941
POL,2062,25.260912,35.66214,47.752159,49.556107
POL,2063,24.954849,35.544567,48.017895,49.851372
POL,2064,24.64587,35.424282,48.283691,50.146816
POL,2065,24.333958,35.301342,48.549576,50.442505
POL,2066,24.018476,35.174553,48.815861,50.739056
POL,2067,23.696367,35.03616,49.085793,51.039608
POL,2068,23.371332,34.8951,49.355747,51.340397
POL,2069,23.043404,34.751495,49.625767,51.641479
POL,2070,22.712652,34.605381,49.895889,51.942905
POL,2071,22.378098,34.455154,50.166016,52.244686
POL,2072,22.036196,34.291946,50.43586,52.547226
POL,2073,21.691387,34.126186,50.705746,52.850071
POL,2074,21.34371,33.95805,50.975704,53.153297
POL,2075,20.993206,33.787487,51.24575,53.456928
POL,2076,20.640232,33.614017,51.515854,53.760857
POL,2077,20.285685,33.434635,51.785889,54.064754
POL,2078,19.928238,33.252926,52.055977,54.369041
POL,2079,19.567932,33.068897,52.326138,54.673767
POL,2080,19.204781,32.882633,52.596375,54.978939
POL,2081,18.841175,32.695175,52.866909,55.284344
POL,2082,18.483562,32.510563,53.138996,55.58884
POL,2083,18.123127,32.323761,53.411144,55.893784
POL,2084,17.759817,32.134827,53.68335,56.1992
POL,2085,17.393703,31.943851,53.95562,56.505096
POL,2086,17.033825,31.753284,54.228279,56.810722
POL,2087,16.703655,31.572269,54.502922,57.113289
POL,2088,16.370888,31.389265,54.777599,57.416313
POL,2089,16.0355,31.204361,55.052326,57.71981
POL,2090,15.697506,31.017502,55.327087,58.023785
POL,2091,15.364332,30.831146,55.602047,58.327446
POL,2092,15.053351,30.653168,55.877777,58.628319
POL,2093,14.739958,30.473366,56.15353,58.929649
POL,2094,14.424186,30.291796,56.429317,59.231464
POL,2095,14.105991,30.108465,56.705139,59.53376
POL,2096,13.790212,29.924086,56.980816,59.83527
POL,2097,13.487521,29.74085,57.255337,60.133121
POL,2098,13.182528,29.555901,57.529861,60.431393
POL,2099,12.875203,29.369244,57.804409,60.730137
POL,2100,12.565564,29.180862,58.078987,61.029343
PRT,2011,38.263371,38.239464,38.220284,38.217571
PRT,2012,37.848225,37.945313,38.022423,38.035236
PRT,2013,37.405499,37.62431,37.803101,37.831169
PRT,2014,37.362411,37.707623,37.997284,38.040752
PRT,2015,37.222046,37.698872,38.106869,38.165718
PRT,2016,37.103821,37.733288,38.275188,38.348724
PRT,2017,37.113525,37.824097,38.466431,38.55962
PRT,2018,37.102455,37.902363,38.65839,38.760597
PRT,2019,37.05772,37.951702,38.826405,38.939049
PRT,2020,37.00079,37.993992,38.994102,39.117676
PRT,2021,36.931355,38.028847,39.160892,39.29594
PRT,2022,36.845196,38.062035,39.344902,39.49646
PRT,2023,36.746967,38.088306,39.528435,39.696976
PRT,2024,36.63662,38.107803,39.711506,39.897434
PRT,2025,36.514194,38.120594,39.894085,40.097782
PRT,2026,36.379646,38.126659,40.076012,40.298023
PRT,2027,36.233883,38.133293,40.272606,40.506268
PRT,2028,36.076275,38.133625,40.468754,40.714302
PRT,2029,35.906986,38.127766,40.664482,40.922096
PRT,2030,35.726105,38.115826,40.859802,41.129593
PRT,2031,35.533985,38.098122,41.054813,41.337353
PRT,2032,35.336292,38.080204,41.265171,41.560371
PRT,2033,35.130764,38.051495,41.4687,41.785934
PRT,2034,34.914658,38.017189,41.672031,42.010761
PRT,2035,34.688179,37.977413,41.875168,42.234852
PRT,2036,34.452091,37.93256,42.0783,42.459114
PRT,2037,34.212086,37.886738,42.292885,42.694633
PRT,2038,33.962395,37.835735,42.507259,42.92952
PRT,2039,33.703117,37.779667,42.721447,43.163788
PRT,2040,33.434433,37.718594,42.935444,43.39743
PRT,2041,33.157265,37.652958,43.149544,43.631489
PRT,2042,32.876842,37.58342,43.372536,43.874252
PRT,2043,32.587521,37.509136,43.595329,44.116486
PRT,2044,32.289394,37.430256,43.81794,44.358208
PRT,2045,31.982607,37.346806,44.04039,44.599422
PRT,2046,31.667952,37.259174,44.263119,44.841385
PRT,2047,31.347357,37.164742,44.494999,45.091488
PRT,2048,31.018431,37.065941,44.726711,45.341167
PRT,2049,30.681206,36.962902,44.958286,45.590435
PRT,2050,30.336292,36.856358,45.190205,45.839706
PRT,2051,30.025356,36.746143,45.42276,46.08992
PRT,2052,29.707319,36.62595,45.662136,46.345501
PRT,2053,29.385263,36.501877,45.901424,46.600723
PRT,2054,29.059259,36.373943,46.140625,46.855591
PRT,2055,28.729313,36.242226,46.37973,47.1101
PRT,2056,28.395678,36.106892,46.61935,47.365509
PRT,2057,28.052992,35.960854,46.865204,47.625465
PRT,2058,27.706461,35.811146,47.110962,47.885132
PRT,2059,27.356205,35.657871,47.356644,48.144539
PRT,2060,27.002172,35.501053,47.602264,48.403698
PRT,2061,26.645031,35.341187,47.848495,48.663982
PRT,2062,26.281305,35.1744,48.100849,48.928726
PRT,2063,25.913927,35.004185,48.353149,49.193287
PRT,2064,25.542952,34.830666,48.605419,49.457691
PRT,2065,25.168337,34.653873,48.857681,49.721947
PRT,2066,24.790989,34.474377,49.110641,49.987679
PRT,2067,24.40954,34.290298,49.370277,50.259312
PRT,2068,24.024548,34.103081,49.629921,50.530876
PRT,2069,23.636007,33.912781,49.889591,50.802402
PRT,2070,23.24398,33.719398,50.149288,51.073895
PRT,2071,22.849834,33.523727,50.409492,51.346684
PRT,2072,22.455074,33.3265,50.67358,51.623829
PRT,2073,22.056803,33.126305,50.937714,51.900997
PRT,2074,21.655069,32.92326,51.201897,52.178215
PRT,2075,21.249893,32.717319,51.466145,52.455498
PRT,2076,20.843838,32.509632,51.730618,52.733646
PRT,2077,20.442928,32.303638,51.995979,53.013657
PRT,2078,20.038609,32.094925,52.261395,53.293766
PRT,2079,19.630913,31.883474,52.526875,53.573986
PRT,2080,19.219847,31.669367,52.792412,53.854328
PRT,2081,18.809038,31.453609,53.057919,54.134567
PRT,2082,18.410652,31.240246,53.3223,54.413052
PRT,2083,18.009029,31.024261,53.586723,54.69165
PRT,2084,17.604099,30.805719,53.851189,54.970371
PRT,2085,17.195929,30.584688,54.115696,55.249229
PRT,2086,16.790899,30.362083,54.380043,55.526516
PRT,2087,16.40954,30.141554,54.642593,55.796249
PRT,2088,16.025091,29.918531,54.905155,56.066029
PRT,2089,15.637527,29.693106,55.167736,56.33588
PRT,2090,15.24686,29.465219,55.43034,56.605797
PRT,2091,14.857306,29.235806,55.69281,56.874725
PRT,2092,14.480837,29.007669,55.954189,57.139492
PRT,2093,14.101327,28.777115,56.215565,57.404263
PRT,2094,13.718821,28.544195,56.47694,57.669056
PRT,2095,13.333262,28.308929,56.738316,57.933887
PRT,2096,12.948743,28.072029,56.999657,58.198223
PRT,2097,12.575968,27.835285,57.26078,58.460541
PRT,2098,12.200201,27.596184,57.521889,58.722828
PRT,2099,11.821435,27.354717,57.782982,58.985115
PRT,2100,11.439671,27.110897,58.044075,59.247417
SVK,2011,27.033804,27.032923,27.035749,27.035244
SVK,2012,27.035685,27.269939,27.359507,27.377316
SVK,2013,26.93854,27.414581,27.598661,27.634771
SVK,2014,27.029358,27.755671,28.042336,28.096924
SVK,2015,27.148973,28.132685,28.529764,28.602989
SVK,2016,27.217773,28.470167,28.987507,29.078903
SVK,2017,27.45336,28.855507,29.453564,29.569807
SVK,2018,27.706137,29.265282,29.953627,30.090696
SVK,2019,27.904261,29.621031,30.3916,30.571602
SVK,2020,28.096848,29.972702,30.826773,31.063641
SVK,2021,28.28381,30.320381,31.259308,31.566368
SVK,2022,28.479334,30.676382,31.705812,32.09687
SVK,2023,28.667852,31.02775,32.149212,32.635719
SVK,2024,28.84869,31.37438,32.5895,33.182068
SVK,2025,29.021269,31.716042,33.026501,33.734913
SVK,2026,29.184992,32.052593,33.460182,34.293232
SVK,2027,29.338957,32.386681,33.898602,34.856556
SVK,2028,29.482615,32.715214,34.333405,35.423351
SVK,2029,29.615791,33.038288,34.764717,35.992977
SVK,2030,29.738127,33.355888,35.192581,36.564732
SVK,2031,29.848577,33.667801,35.616959,37.137901
SVK,2032,29.925903,33.960457,36.036304,37.711319
SVK,2033,29.992157,34.246506,36.450951,38.285358
SVK,2034,30.044184,34.532131,36.868576,38.856445
SVK,2035,30.082432,34.817158,37.28886,39.424946
SVK,2036,30.106569,35.101059,37.711388,39.991154
SVK,2037,30.101894,35.370968,38.134129,40.554535
SVK,2038,30.084175,35.639507,38.558578,41.116093
SVK,2039,30.053875,35.906658,38.984539,41.676296
SVK,2040,30.011492,36.172287,39.411739,42.235512
SVK,2041,29.956863,36.436001,39.839867,42.794041
SVK,2042,29.880651,36.685963,40.267788,43.351788
SVK,2043,29.793243,36.934013,40.696232,43.909279
SVK,2044,29.695091,37.180252,41.125061,44.4669
SVK,2045,29.586634,37.424591,41.554066,45.024937
SVK,2046,29.468111,37.666809,41.98312,45.583725
SVK,2047,29.33876,37.899155,42.415104,46.14584
SVK,2048,29.199816,38.129494,42.846786,46.708885
SVK,2049,29.05162,38.357979,43.278114,47.27317
SVK,2050,28.894825,38.584885,43.709072,47.839043
SVK,2051,28.835405,38.809311,44.139114,48.406216
SVK,2052,28.78005,39.029335,44.572624,48.978008
SVK,2053,28.721195,39.246643,45.004696,49.550831
SVK,2054,28.659222,39.461456,45.435398,50.125031
SVK,2055,28.59441,39.674004,45.864777,50.700882
SVK,2056,28.52767,39.884449,46.293041,51.278812
SVK,2057,28.464251,40.089943,46.724754,51.862072
SVK,2058,28.39872,40.293953,47.155533,52.447769
SVK,2059,28.33144,40.496822,47.585529,53.03619
SVK,2060,28.262566,40.698738,48.014809,53.627499
SVK,2061,28.192286,40.899643,48.443485,54.221874
SVK,2062,28.11989,41.092312,48.873436,54.820301
SVK,2063,28.046375,41.284679,49.303009,55.422073
SVK,2064,27.972006,41.477097,49.732319,56.027405
SVK,2065,27.896854,41.669701,50.161419,56.636398
SVK,2066,27.820232,41.862015,50.590302,57.249084
SVK,2067,27.735018,42.041267,51.018909,57.865257
SVK,2068,27.649349,42.221233,51.447563,58.485447
SVK,2069,27.56336,42.402134,51.876308,59.109795
SVK,2070,27.4772,42.584026,52.305164,59.738358
SVK,2071,27.390121,42.766373,52.734016,60.371021
SVK,2072,27.296593,42.936916,53.161137,61.006226
SVK,2073,27.202986,43.108761,53.588459,61.645824
SVK,2074,27.109442,43.282131,54.015999,62.289917
SVK,2075,27.016048,43.457031,54.443752,62.938538
SVK,2076,26.922703,43.633179,54.871628,63.591564
SVK,2077,26.828587,43.803848,55.298313,64.247055
SVK,2078,26.734722,43.976295,55.725204,64.907204
SVK,2079,26.641212,44.150589,56.152309,65.572105
SVK,2080,26.548109,44.326851,56.579617,66.241776
SVK,2081,26.456116,44.505112,57.007133,66.91613
SVK,2082,26.368883,44.685455,57.43504,67.593384
SVK,2083,26.282217,44.867905,57.863171,68.275551
SVK,2084,26.196135,45.052567,58.291527,68.962685
SVK,2085,26.110746,45.239555,58.720112,69.654816
SVK,2086,26.030867,45.429222,59.148994,70.351776
SVK,2087,25.98251,45.626972,59.579098,71.050842
SVK,2088,25.935051,45.827198,60.009491,71.755058
SVK,2089,25.888515,46.030033,60.440189,72.464493
SVK,2090,25.842943,46.235481,60.871193,73.179176
SVK,2091,25.801928,46.444004,61.302563,73.899063
SVK,2092,25.782949,46.660374,61.734928,74.622948
SVK,2093,25.765072,46.879593,62.16769,75.352287
SVK,2094,25.748392,47.101788,62.600872,76.087151
SVK,2095,25.732878,47.327011,63.034481,76.82756
SVK,2096,25.721479,47.555378,63.468498,77.573418
SVK,2097,25.727951,47.787651,63.902565,78.323265
SVK,2098,25.735716,48.023205,64.337158,79.078911
SVK,2099,25.744799,48.262108,64.772293,79.840439
SVK,2100,25.75523,48.504402,65.207977,80.607872
ESP,2011,33.605694,33.589996,33.560818,33.55883
ESP,2012,32.625969,32.722778,32.851418,32.871441
ESP,2013,32.600189,32.812382,33.106655,33.148685
ESP,2014,32.610428,32.938633,33.406193,33.470188
ESP,2015,32.451839,32.898533,33.544487,33.630348
ESP,2016,32.331829,32.91259,33.758301,33.864502
ESP,2017,32.354965,32.992313,33.961224,34.094551
ESP,2018,32.325432,33.023254,34.12965,34.290127
ESP,2019,32.30727,33.067589,34.309822,34.495804
ESP,2020,32.273476,33.100975,34.486267,34.695423
ESP,2021,32.2318,33.130138,34.6647,34.897453
ESP,2022,32.182022,33.158081,34.862373,35.125679
ESP,2023,32.124435,33.181454,35.061611,35.356407
ESP,2024,32.058914,33.200169,35.262123,35.589504
ESP,2025,31.985437,33.214073,35.463642,35.824837
ESP,2026,31.904352,33.223347,35.666004,36.062359
ESP,2027,31.780298,33.199535,35.85696,36.283672
ESP,2028,31.648067,33.1707,36.048313,36.506737
