,year,AUT,BEL,BGR,BLR,BOL,BRA,CAN,CHL,CHN,COL,CRI,CZE,DEU,DNK,DOM,ECU,ESP,EST,FIN,FRA,GBR,GRC,GTM,HUN,IND,IRL,ISR,ITA,JAM,LTU,LUX,MEX,MLT,NLD,NZL,PAN,PER,PHL,POL,PRT,SVK,THA,USA
mSSP4,2067,36.911228,34.609394,60.4471004803,60.2325396274,37.367924,64.4022945387,43.47644,59.311623,49.750824,63.9041700079,30.455091,40.729843,41.742496,32.632542,63.8969609924,44.522881,40.243038,39.515938,35.444042,36.296078,40.405148,45.024868,61.019089,38.379498,61.8565654199,40.571896,43.111767,40.890289,64.935095735,55.223011,33.912994,35.526608,35.888481,35.955746,39.923065,57.879265,62.3795922162,52.962078,46.349087,42.195568,54.6366830758,35.744354,54.535919
mSSP4,2068,37.120514,34.780468,60.671378197,60.4575592587,36.719559,64.4317525722,43.859394,59.337315,49.748257,63.9536123599,30.057413,41.003704,42.00156,32.801319,63.9497216442,44.552067,40.445084,39.595806,35.646061,36.484886,40.551044,45.298019,61.117859,38.626919,61.9938149849,40.773357,43.223217,41.126385,64.9399670376,55.570751,34.056324,34.787365,36.040539,36.150707,40.067982,57.904507,62.4993631815,53.08773,46.540218,42.350071,55.1075352224,35.573208,54.792961
mSSP4,2069,37.330605,34.951897,60.8846079005,60.6719581756,36.057243,64.4597587607,44.244984,59.360855,49.742439,64.0008239405,29.653866,41.27906,42.261974,32.970387,63.9999586443,44.579269,40.64785,39.675228,35.848801,36.674175,40.696926,45.572403,61.215786,38.875523,62.125071919,40.975861,43.334248,41.363556,64.9444727312,55.92025,34.199532,34.032249,36.192299,36.34631,40.21299,57.927948,62.6136597758,53.213062,46.731846,42.50465,55.5569944362,35.397774,55.051788
mSSP4,2070,37.541519,35.123703,61.0873338204,60.876237666,35.380867,64.4863846585,44.633247,59.382271,49.733395,64.0459053992,29.24436,41.555977,42.523769,33.139763,64.0477927041,44.604469,40.851357,39.754269,36.052292,36.86396,40.842804,45.84808,61.312862,39.125351,62.2505978743,41.179417,43.444866,41.60183,64.9486402559,56.271572,34.332706,33.261261,36.343765,36.542576,40.358116,57.949547,62.7227322163,53.338078,46.924019,42.659328,55.9860326942,35.218025,55.312458
mSSP4,2071,37.754009,35.296452,61.2800733775,61.0708753571,34.678528,64.5116982936,45.02412,59.400509,49.710762,64.088952844,28.82259,41.833958,42.787243,33.309265,64.0933387612,44.625763,41.056488,39.830418,36.256203,37.055237,40.989086,46.12558,61.408546,39.376232,62.3706430784,41.384247,43.554958,41.841541,64.9524949927,56.622459,34.469444,32.4971542973,36.494125,36.739613,40.503086,57.96743,62.8268192834,53.460812,47.116764,42.815693,56.3955778125,35.027805,55.57502
mSSP4,2072,37.968506,35.471664,61.4633185042,61.2563263329,33.957954,64.5357643411,45.416653,59.415443,49.682632,64.1300580469,28.391857,42.112694,43.052757,33.478928,64.1367062556,44.643562,41.265358,39.90427,36.460312,37.250645,41.136524,46.407024,61.501644,39.628189,62.4854468335,41.591187,43.665123,42.084068,64.9560604174,56.968361,34.612473,31.765020143,36.641876,36.937855,40.64806,57.98233,62.9261488433,53.57954,47.309498,42.976421,56.7865154522,34.831139,55.839825
mSSP4,2073,38.183895,35.647289,61.6375369,61.4330241976,33.222347,64.5586442887,45.811958,59.427937,49.650639,64.1693086392,27.954643,42.392975,43.319733,33.648895,64.1779993924,44.65921,41.475033,39.977417,36.665203,37.446621,41.283962,46.689938,61.593811,39.881367,62.5952379933,41.799206,43.774826,42.327766,64.9593582439,57.316177,34.757374,31.0635207086,36.789299,37.136787,40.793076,57.995243,63.0209383476,53.697865,47.502762,43.137321,57.1596910348,34.629704,56.106632
mSSP4,2074,38.400215,35.823349,61.8031732255,61.6013820899,32.4937334897,64.5803965934,46.210098,59.438038,49.614784,64.2067882985,27.510891,42.674931,43.5882,33.819199,64.2173173926,44.672688,41.685539,40.049953,36.870918,37.6432,41.431423,46.974384,61.685032,40.135826,62.7002354192,42.008331,43.88406,42.572651,64.9624085564,57.665966,34.903629,30.3913741442,36.936401,37.33643,40.93819,58.00613,63.1113953085,53.815784,47.696636,43.298424,57.5159115705,34.423416,56.3755
mSSP4,2075,38.617496,35.999855,61.9606502369,61.7617936484,31.7942533092,64.6010768315,46.611099,59.445766,49.575111,64.2425769267,27.060463,42.958599,43.8582,33.989861,64.254754731,44.683971,41.8969,40.121902,37.077484,37.840378,41.578918,47.26041,61.775284,40.391594,62.8006484166,42.218575,43.992847,42.81876,64.9652299318,58.0083512838,35.05088,29.7473522364,37.083176,37.536808,41.083408,58.014931,63.1977177536,53.933281,47.891151,43.459747,57.8559474035,34.212227,56.646473
mSSP4,2076,38.836277,36.177067,62.1103698655,61.9146339328,31.1227415738,64.6207378398,47.014885,59.44886,49.517044,64.2767508209,26.596064,43.243546,44.129715,34.160213,64.2904013635,44.688854,42.109943,40.192085,37.284443,38.039158,41.726856,47.548168,61.864048,40.648075,62.8966771522,42.430088,44.101295,43.066166,64.9678395527,58.3347525018,35.198792,29.1302781641,37.228348,37.737686,41.228531,58.018459,63.280094659,54.049107,48.086193,43.622253,58.1805338777,33.986759,56.919559
mSSP4,2077,39.056797,36.355785,62.2527142432,62.0602602999,30.4780799759,64.6394298515,47.42054,59.446987,49.451408,64.3093828357,26.12187,43.529797,44.402969,34.330086,64.3243429434,44.688591,42.326344,40.261036,37.491669,38.24147,41.875862,47.838589,61.950409,40.905315,62.9885130529,42.643475,44.209999,43.315609,64.970253312,58.645915861,35.350079,28.5390243478,37.370056,37.939003,41.373734,58.01786,63.3587063637,54.162201,48.281502,43.78754,58.4903729269,33.752319,57.194775
mSSP4,2078,39.27832,36.534973,62.3880466778,62.19901324,29.8591949232,64.6572006236,47.829178,59.442345,49.381153,64.3405425385,25.6549123557,43.817753,44.677826,34.500278,64.3566610269,44.685844,42.543671,40.329254,37.699757,38.444473,42.024906,48.130726,62.035713,41.163853,63.0763391874,42.858006,44.318199,43.566319,64.9724859098,58.9425527325,35.501804,27.9725103895,37.511391,38.141064,41.518986,58.01498,63.4337249636,54.274807,48.477451,43.953098,58.7861345932,33.512379,57.472229
mSSP4,2079,39.500893,36.714649,62.5167125806,62.3312171722,29.2650557503,64.6740955596,48.240868,59.434967,49.306324,64.3702963582,25.2075601771,44.107471,44.95433,34.670818,64.3874332692,44.68058,42.76194,40.396801,37.908749,38.648186,42.174004,48.424625,62.119934,41.423725,63.1603306315,43.073711,44.425915,43.818325,64.974550943,59.2253412773,35.653896,27.4297010983,37.652336,38.343887,41.664318,58.009792,63.5053146888,54.386906,48.674099,44.118946,59.0684584753,33.266834,57.751965
mSSP4,2080,39.724529,36.89484,62.6390403478,62.4571812035,28.6946730029,64.6901578253,48.655632,59.424854,49.226871,64.3987077261,24.7789903184,44.39901,45.232506,34.841721,64.4167336111,44.672791,42.981178,40.463684,38.118656,38.852623,42.32317,48.720341,62.203045,41.684952,63.2406548165,43.290596,44.533146,44.071644,64.9764609879,59.4949279966,35.806297,26.9096045988,37.792892,38.547493,41.80975,58.002232,63.5736322627,54.498486,48.871456,44.285095,59.3379551124,33.015602,58.034023
mSSP4,2081,39.949512,37.075336,62.7553421985,62.5771998514,28.1470967895,64.705428459,49.073414,59.408627,49.126949,64.425837212,24.3684141937,44.692062,45.512539,35.012039,64.4446324566,44.656544,43.201641,40.52919,38.328972,39.058258,42.472198,49.017475,62.284615,41.946678,63.3174718632,43.508518,44.639896,44.326019,64.9782276769,59.7519292105,35.958954,26.4112705187,37.931904,38.751305,41.954636,57.988167,63.6388272456,54.609318,49.069271,44.451283,59.5952073039,32.74942,58.318375
mSSP4,2082,40.175972,37.256344,62.8659149718,62.6915537323,27.6214151996,64.7199464765,49.493561,59.385857,49.018261,64.4517426525,23.9750763267,44.986954,45.794834,35.181606,64.4711968423,44.634212,43.423897,40.59383,38.539673,39.266064,42.621429,49.315918,62.364071,42.209091,63.3909349015,43.727402,44.746586,44.581371,64.9798617694,59.9969324661,36.113125,25.9337882523,38.067421,38.955002,42.099182,57.969227,63.7010423618,54.718884,49.26775,44.617752,59.8407713701,32.473534,58.604797
mSSP4,2083,40.40353,37.437847,62.9710408845,62.800510218,27.1167527852,64.7337489706,49.916924,59.359917,48.904137,64.4764792749,23.5982529598,45.283661,46.078888,35.351479,64.4964905981,44.608948,43.647148,40.657688,38.751301,39.47464,42.770714,49.616257,62.44231,42.472843,63.461190375,43.947479,44.852745,44.838074,64.9813732173,60.2304978815,36.267513,25.4762852962,38.202488,39.159462,42.24374,57.947662,63.760413812,54.827877,49.466949,44.784523,60.0751783551,32.191345,58.893646
mSSP4,2084,40.632236,37.619881,63.0709882512,62.9043240604,26.6322691025,64.7468712059,50.343567,59.33083,48.784523,64.5000998148,23.237250723,45.582245,46.364738,35.521694,64.5205745009,44.58073,43.871433,40.72081,38.963894,39.684013,42.920052,49.918537,62.519306,42.737976,63.5283783333,44.168766,44.958385,45.096146,64.9827712255,60.4531594258,36.422115,25.0379256553,38.337097,39.364727,42.388348,57.923439,63.8170715716,54.936283,49.666897,44.951607,60.2989351755,31.902767,59.184971
mSSP4,2085,40.862106,37.802448,63.1660121691,63.0032379874,26.1671573129,64.7593467093,50.773529,59.298588,48.659439,64.5226546281,22.8914053577,45.882748,46.652416,35.692265,64.5435064205,44.549515,44.096764,40.783184,39.177471,39.894207,43.069462,50.222797,62.59502,43.004494,63.5926327113,44.391277,45.063496,45.355618,64.9840643081,60.6654261402,36.576923,24.617908315,38.471233,39.570805,42.533047,57.896507,63.8711396752,55.044075,49.867611,45.119022,60.5125257161,31.607698,59.478802
mSSP4,2086,41.092705,37.984459,63.2563551696,63.0974832703,25.7206428387,64.771207355,51.206627,59.258755,48.514465,64.5441917991,22.5600804945,46.183445,46.941204,35.861603,64.5653414587,44.506401,44.320953,40.842655,39.391071,40.104786,43.218224,50.526699,62.669052,43.271057,63.6540815957,44.614326,45.167557,45.615383,64.9852603401,60.8677833015,36.731941,24.2154657778,38.604237,39.776657,42.67625,57.863247,63.9227364884,55.151577,50.068199,45.284748,60.7164118768,31.301085,59.775047
mSSP4,2087,41.324039,38.165432,63.3422478363,63.1872802648,25.2919820733,64.7824834464,51.641541,59.211388,48.36013,64.5647572423,22.2426664824,46.485245,47.231243,36.029678,64.5861320815,44.455517,44.542511,40.900356,39.604633,40.315765,43.36655,50.828091,62.741039,43.537983,63.7128474809,44.836754,45.270676,45.874405,64.9863666055,61.0606935317,36.88702,23.8298626604,38.733829,39.981781,42.818439,57.825123,63.9719749662,55.25856,50.26926,45.448898,60.9110345712,30.985636,60.072975
mSSP4,2088,41.556553,38.346878,63.4239093948,63.2728389259,24.8804611431,64.7932037934,52.079914,59.160374,48.199512,64.5843948009,21.9385792669,46.788902,47.523155,36.198021,64.6059282456,44.401104,44.765026,40.957169,39.819164,40.527561,43.5149,51.131462,62.811623,43.806278,63.7690475126,45.060387,45.373215,46.134819,64.9873898417,61.2445978555,37.042274,23.4603943502,38.862907,40.187687,42.960575,57.784031,64.0189629012,55.364883,50.471073,45.613281,61.0968146804,30.663218,60.373505
mSSP4,2089,41.790268,38.528839,63.501548271,63.3543592989,24.4853947185,64.8033957859,52.521805,59.105736,48.032551,64.6031463396,21.6472593153,47.094494,47.816982,36.366665,64.6247775179,44.343086,44.988525,41.013096,40.034691,40.740208,43.663292,51.43684,62.88076,44.075977,63.8227937221,45.285259,45.475178,46.39666,64.9883362802,61.4199167085,37.197723,23.1063857179,38.991459,40.394402,43.102703,57.739914,64.0638031589,55.470531,50.673641,45.777935,61.2741539628,30.33371,60.676674
mSSP4,2090,42.025219,38.711327,63.575362624,63.4320319873,24.1061248724,64.813085464,52.967258,59.047474,47.859146,64.6210518346,21.3681705873,47.402023,48.112755,36.535622,64.6427251903,44.281429,45.213028,41.068172,40.25124,40.953712,43.811741,51.744267,62.94841,44.347095,63.8741932488,45.511375,45.576561,46.659943,64.9892116851,61.5870508988,37.353359,22.7671898835,39.119461,40.60194,43.244843,57.692741,64.1065939032,55.575489,50.87698,45.942848,61.4434359232,29.997002,60.98251
mSSP4,2091,42.26046,38.893478,63.6455408514,63.506038598,23.7420199846,64.8222975844,53.416164,58.981613,47.671413,64.638149458,21.1007995485,47.710743,48.409695,36.704414,64.6598143882,44.211971,45.437023,41.11974,40.467625,41.167297,43.959549,52.052975,63.014275,44.61903,63.9233485542,45.738052,45.676594,46.924313,64.9900213876,61.7463825226,37.509159,22.4421870345,39.246769,40.809849,43.385998,57.640755,64.1474288111,55.680225,51.080158,46.10677,61.6050266419,29.653494,61.290939
mSSP4,2092,42.495918,39.074806,63.7122620702,63.5765521665,23.3924736903,64.8310556836,53.867844,58.908573,47.475147,64.6544756601,20.8446542253,48.020958,48.70779,36.873009,64.6760861741,44.136868,45.659523,41.168987,40.683727,41.380474,44.106728,52.362301,63.078224,44.891891,63.9703576262,45.964176,45.775337,47.189335,64.990770319,61.8982758386,37.664185,22.1307832932,39.371536,41.018013,43.526432,57.584454,64.1863972781,55.784607,51.283703,46.269707,61.7592755668,29.302298,61.60136
mSSP4,2093,42.732586,39.256603,63.7756965742,63.6437375612,23.0569038696,64.8393821381,54.323242,58.831455,47.271824,64.6700652462,20.5992633001,48.333122,49.007858,37.041866,64.6915796467,44.057781,45.882969,41.217182,40.90081,41.594505,44.25391,52.673721,63.140537,45.166172,64.0153141743,46.191525,45.87344,47.45583,64.9914630403,62.0430780998,37.819378,21.8324096316,39.495716,41.226982,43.666779,57.524883,64.2235846136,55.888233,51.48801,46.432846,61.9065162685,28.94359,61.914532
mSSP4,2094,42.970509,39.4389,63.8360062682,63.7077518686,22.7347516786,64.8472982217,54.782433,58.750256,47.061306,64.6849514515,20.3641752438,48.64732,49.309952,37.211029,64.7063320342,43.974659,46.107399,41.264374,41.118916,41.809414,44.401123,52.987286,63.201176,45.441906,64.0583078164,46.420132,45.970894,47.723843,64.9921037704,62.1811203483,37.974743,21.5465208315,39.619301,41.436798,43.807068,57.461975,64.2590722277,55.991093,51.693104,46.596203,62.0470671622,28.577242,62.230499
mSSP4,2095,43.209702,39.621723,63.8933450817,63.7687447611,22.4254806186,64.8548241594,55.245461,58.664963,46.843555,64.6991660116,20.1389574849,48.963573,49.614094,37.380497,64.7203787843,43.887436,46.332825,41.310539,41.338055,42.025211,44.548355,53.30302,63.260078,45.719112,64.0994242575,46.650002,46.067711,47.993412,64.9926964113,62.3127181715,38.130295,21.2725944884,39.742283,41.647465,43.947338,57.395672,64.2929378096,56.093147,51.898979,46.7598,62.181232196,28.203161,62.549282
mSSP4,2096,43.449341,39.804344,63.9478593615,63.8268588466,22.1285756425,64.8619791798,55.712162,58.571552,46.615547,64.7127392301,19.9231956138,49.280766,49.919331,37.549957,64.7337536491,43.793934,46.558044,41.351604,41.557346,42.241116,44.694626,53.620361,63.317009,45.997322,64.1387454604,46.880547,46.163246,48.264217,64.9932445724,62.4381724238,38.28598,21.0101300566,39.865036,41.858646,44.086254,57.325718,64.3252554976,56.194839,52.104153,46.923012,62.3093015083,27.825111,62.870834
mSSP4,2097,43.689377,39.986385,63.9996882453,63.8822300021,21.8435422973,64.8687815636,56.181534,58.470554,46.379028,64.7257000436,19.7164926199,49.59906,50.225601,37.719437,64.7464887663,43.69529,46.782406,41.389542,41.776711,42.456726,44.839836,53.938885,63.371929,46.276596,64.1763498093,47.11087,46.257545,48.535927,64.993751592,62.5577699143,38.441158,20.7586479349,39.98587,42.070282,44.224194,57.251892,64.3560960411,56.296024,52.309135,47.085854,62.4315520551,27.439793,63.194794
mSSP4,2098,43.930668,40.168884,64.0489640168,63.9349876913,21.5699059004,64.8752486906,56.654922,58.364956,46.134766,64.7380760828,19.5184681615,49.919411,50.533947,37.889183,64.7586147364,43.592274,47.007729,41.426216,41.99707,42.673225,44.985008,54.259644,63.424946,46.557362,64.2123122662,47.342449,46.35112,48.809235,64.9942205579,62.6717840627,38.5965,20.5176885901,40.106075,42.282753,44.361969,57.174488,64.3855269561,56.396343,52.514839,47.248863,62.5482482092,27.046495,63.52166
mSSP4,2099,44.173271,40.351891,64.0958124433,63.9852552674,21.3072107492,64.8813970839,57.132401,58.254761,45.882557,64.7498937321,19.3287578656,50.241879,50.844444,38.059238,64.770160696,43.484848,47.234043,41.461647,42.218491,42.890621,45.130161,54.582718,63.476002,46.839668,64.2467045196,47.575317,46.443974,49.084171,64.9946543261,62.7804755243,38.752014,20.2868117172,40.22562,42.496117,44.499622,57.09346,64.4136126724,56.495773,52.721333,47.412086,62.6596423316,26.645109,63.851471
mSSP4,2100,44.417194,40.535423,64.140353097,64.0331502613,21.0550193622,64.8872424524,57.614017,58.13995,45.622276,64.7611781852,19.1470126577,50.566521,51.157124,38.22961,64.7811543883,43.372936,47.46138,41.495853,42.440975,43.108948,45.275299,54.908131,63.52504,47.12352,64.2795951284,47.80949,46.536129,49.36076,64.9950555385,62.8840927856,38.907703,20.0655954348,40.344513,42.710373,44.63718,57.008747,64.440414675,56.59428,52.9286,47.575539,62.7659753175,26.235481,64.184242
mSSP5,2011,26.104774,27.498253,36.457241,36.966221,54.777737,57.863674,28.792393,55.181641,46.552658,54.835217,45.450809,26.890059,29.146973,23.681433,51.172619,40.035397,32.634354,35.023422,24.804094,28.108118,33.888756,34.030613,55.195408,26.489119,37.023834,31.610102,36.953922,31.506405,60.700909,35.763481,28.512924,54.563583,27.526196,26.845562,32.761066,53.757294,47.854435,43.863331,36.519337,37.220299,27.050827,41.988064,40.253094
mSSP5,2012,26.633261,27.36425,36.566994,37.464413,54.50045,57.20134,28.281822,55.183056,46.770798,54.72084,45.094513,27.116028,29.53898,23.946301,51.154953,39.348331,31.977404,35.35191,25.083107,28.463427,33.726112,33.148258,54.844978,26.713842,36.859455,31.110191,37.017601,31.349197,61.119968,35.986309,27.70476,54.727474,27.616257,26.75392,32.549206,53.967884,47.553154,43.438416,36.731808,37.019451,27.340347,40.702499,40.194866
mSSP5,2013,26.590401,27.231049,36.640652,37.53891,54.31485,56.8442,28.21332,55.218838,46.383713,54.586491,45.334591,26.999552,29.45479,23.939144,50.847961,39.155373,32.011547,35.117363,25.128799,28.362328,33.583603,32.866673,54.800964,26.630468,36.560013,31.035227,36.930988,31.213058,61.142418,35.984524,27.50861,54.688999,27.534834,26.651419,32.596748,53.965763,47.537735,43.330311,36.784702,36.511513,27.350782,40.502914,40.293961
mSSP5,2014,26.707188,27.377966,36.650986,37.483772,54.111542,56.824883,28.214195,55.152023,46.329681,54.464985,45.202282,27.099854,29.635796,24.049267,50.704548,39.100704,32.093418,35.180862,25.184889,28.443171,33.591473,32.968639,54.759731,26.648912,35.93404,31.092918,37.018398,31.240591,61.141628,36.0984,27.540539,54.752838,27.580246,26.711054,32.699791,53.940254,47.49091,43.170734,36.850948,36.492477,27.596067,40.56889,40.418087
mSSP5,2015,26.821312,27.327139,36.742764,37.474998,53.90152,56.853741,28.278133,55.112953,46.119698,54.289913,45.103973,27.152855,29.712391,24.09926,50.713318,38.999573,31.981943,35.137203,25.278795,28.418076,33.574276,32.772724,54.734741,26.715162,35.557953,31.129993,36.937561,31.219093,61.123909,36.29266,27.477301,54.822533,27.623095,26.669094,32.738453,53.900471,47.450935,43.0247,36.796535,36.366699,27.883621,40.352352,40.58168
mSSP5,2016,26.91737,27.289457,36.825317,37.51112,53.537586,56.798172,28.336658,54.976475,45.791306,54.087914,44.664196,27.299515,29.769293,24.095224,50.679779,38.806255,31.923052,34.988121,25.387478,28.367279,33.537048,32.76416,54.4053,26.756296,35.190697,31.274664,36.862972,31.244814,61.0952,36.30201,27.38501,54.820415,27.645868,26.686777,32.740322,53.731815,47.354931,42.854004,36.723915,36.275444,28.117025,39.976749,40.760353
mSSP5,2017,27.064442,27.306067,37.048672,37.677071,53.382668,56.788074,28.436306,54.945705,45.56395,54.085823,44.362373,27.258051,29.894257,24.147446,50.814472,38.746494,31.97098,34.956169,25.492504,28.386969,33.525761,32.889378,54.51099,26.841288,35.268463,31.306751,36.895966,31.255024,61.071735,36.613991,27.422327,54.822689,27.685572,26.74374,32.790344,53.619659,47.378326,42.795483,36.765083,36.287304,28.445604,39.723576,40.996159
mSSP5,2018,27.159525,27.351549,37.403347,37.86396,53.182037,56.771362,28.522308,54.925793,45.328476,54.08709,44.085735,27.381977,30.008398,24.226135,50.880157,38.66996,31.961973,34.93684,25.598989,28.421207,33.550236,32.971405,54.205166,26.936972,35.339134,31.431381,36.907337,31.309994,61.060616,36.854553,27.419771,54.799164,27.716747,26.816334,32.821255,53.525711,47.400166,42.704494,36.80838,36.270779,28.795776,39.472866,41.212967
mSSP5,2019,27.213045,27.34395,37.74612,38.035774,52.902409,56.731735,28.590199,54.868046,45.051239,54.068459,43.725746,27.469748,30.088242,24.264942,50.925701,38.546947,31.970591,34.872566,25.666914,28.426241,33.542179,33.037338,54.041698,26.988123,35.418083,31.500284,36.885265,31.338179,61.011822,37.063164,27.443565,54.69418,27.715315,26.830305,32.836063,53.370331,47.394825,42.564438,36.825466,36.219997,29.108675,39.167679,41.4095
mSSP5,2020,27.262211,27.332289,38.094505,38.214478,52.569641,56.690914,28.665913,54.795578,44.748062,54.049999,43.307026,27.550453,30.167362,24.298532,50.980427,38.405003,31.964279,34.795689,25.727999,28.427315,33.52837,33.101151,53.838463,27.035479,35.519173,31.562822,36.853611,31.365463,60.947769,37.268494,27.461805,54.523499,27.704985,26.841618,32.839092,53.198326,47.385368,42.403931,36.832451,36.159859,29.432966,38.830818,41.606918
mSSP5,2021,27.306654,27.315823,38.447876,38.401619,52.181572,56.648705,28.749062,54.707767,44.427872,54.031246,42.828419,27.624199,30.244862,24.327112,51.044468,38.243217,31.954548,34.707977,25.78241,28.424137,33.508503,33.162682,53.58852,27.078096,35.640877,31.618444,36.81282,31.391851,60.867199,37.472431,27.47443,54.284557,27.685825,26.84967,32.834217,53.010307,47.371845,42.221855,36.830372,36.089691,29.767902,38.4622,41.80373
mSSP5,2022,27.346916,27.303663,38.813389,38.610104,51.759071,56.615677,28.856968,54.615715,44.094421,54.0233,42.298363,27.697041,30.322308,24.352713,51.12384,38.074368,31.947525,34.627663,25.833109,28.424179,33.493507,33.227406,53.316696,27.122946,35.798576,31.680859,36.774563,31.421595,60.784855,37.699749,27.487516,53.987537,27.666721,26.854979,32.833015,52.814476,47.365761,42.025112,36.832073,36.021362,30.118261,38.069363,42.002434
mSSP5,2023,27.38168,27.285862,39.180962,38.823177,51.275249,56.579956,28.972548,54.508938,43.734737,54.014259,41.706394,27.760981,30.396469,24.373711,51.211952,37.883907,31.936556,34.537903,25.876768,28.419577,33.472847,33.289452,52.997425,27.161358,35.971275,31.735947,36.727589,31.449848,60.686127,37.921856,27.495548,53.621346,27.638126,26.855545,32.824867,52.601891,47.352798,41.804611,36.822475,35.942329,30.475384,37.64304,42.198509
mSSP5,2024,27.410593,27.261965,39.549107,39.039742,50.727039,56.540821,29.09557,54.387501,43.349442,54.003456,41.051739,27.815611,30.466789,24.390263,51.308369,37.670826,31.92128,34.439487,25.913258,28.410032,33.446629,33.348419,52.627907,27.192698,36.157188,31.78367,36.672184,31.476305,60.570522,38.13792,27.49865,53.185081,27.599802,26.850798,32.809921,52.372524,47.331779,41.55917,36.801384,35.852123,30.837559,37.182747,42.391293
mSSP5,2025,27.433308,27.231581,39.916225,39.258572,50.111408,56.497463,29.225706,54.251522,42.939194,53.990143,40.333977,27.860466,30.532751,24.402529,51.412514,37.434143,31.901312,34.333145,25.94245,28.39525,33.414986,33.403847,52.205326,27.216377,36.354397,31.824009,36.608639,31.500643,60.437569,38.347095,27.496962,52.678104,27.551537,26.840225,32.78833,52.126431,47.301468,41.287617,36.768612,35.750313,31.202881,36.688141,42.580189
mSSP5,2026,27.449707,27.194336,40.279453,39.477196,49.427879,56.449722,29.362297,54.101158,42.511826,53.973499,39.554272,27.893887,30.593935,24.410683,51.523308,37.173252,31.876423,34.219002,25.964478,28.374842,33.378155,33.455219,51.724876,27.231503,36.563709,31.856796,36.537949,31.522631,60.286789,38.550468,27.489834,52.098988,27.493397,26.823496,32.760189,51.862957,47.26099,40.989697,36.724827,35.636745,31.569542,36.161011,42.764584
mSSP5,2027,27.462606,27.159954,40.635056,39.697735,48.692749,56.407795,29.513994,53.94265,42.073982,53.961506,38.720921,27.913528,30.651646,24.416994,51.64241,36.897953,31.848295,34.099407,25.981775,28.356367,33.342819,33.505989,51.213104,27.238981,36.801929,31.881868,36.471539,31.544996,60.123081,38.759289,27.486183,51.461143,27.432045,26.807158,32.729488,51.590237,47.217133,40.672703,36.674423,35.525448,31.938082,35.609051,42.943493
mSSP5,2028,27.468176,27.118143,40.983601,39.915543,47.883217,56.358753,29.671135,53.770248,41.614285,53.944202,37.826485,27.921272,30.703341,24.419315,51.766338,36.596642,31.814064,33.973328,25.991295,28.33165,33.302475,33.551392,50.641472,27.236843,37.044605,31.899254,36.398132,31.563925,59.940849,38.958752,27.472958,50.752903,27.360233,26.78371,32.692566,51.301266,47.159893,40.326801,36.611767,35.401688,32.303398,35.023438,43.116566
mSSP5,2029,27.466171,27.068726,41.323288,40.128994,46.996918,56.301601,29.833176,53.584343,41.13406,53.920589,36.9305080105,27.916908,30.748657,24.41778,51.894062,36.268585,31.773355,33.84129,25.992987,28.300413,33.257294,33.59087,50.007629,27.224751,37.288956,31.9091,36.318104,31.579046,59.739784,39.148163,27.456057,49.974735,27.277868,26.752914,32.649624,50.996296,47.087864,39.951172,36.536915,35.265221,32.664013,34.404522,43.283348
mSSP5,2030,27.456308,27.011501,41.652294,40.336327,46.031643,56.235218,29.999464,53.385292,40.6343,53.889584,36.069699588,27.900074,30.787178,24.412445,52.024426,35.913071,31.725752,33.703606,25.986732,28.262339,33.207375,33.623825,49.309303,27.202286,37.531788,31.91148,36.231777,31.589951,59.519596,39.326817,27.435316,49.127373,27.184818,26.714489,32.600815,50.675556,46.999577,39.545036,36.449814,35.11578,33.018379,33.752651,43.443371
mSSP5,2031,27.438234,26.946522,41.968094,40.532269,44.994427,56.15979,30.169212,53.173927,40.134293,53.850891,35.2426793084,27.867489,30.818638,24.40383,52.157127,35.532387,31.670845,33.559345,25.972372,28.21718,33.152649,33.649719,48.545929,27.169228,37.775913,31.906502,36.139416,31.596182,59.281185,39.493576,27.409651,48.211739,27.080889,26.668451,32.546329,50.345245,46.897007,39.113338,36.348858,34.954056,33.363953,33.073017,43.596493
mSSP5,2032,27.412924,26.88228,42.269817,40.716549,43.9814413656,56.08363,30.348253,52.95705,39.632332,53.814266,34.4481209318,27.816259,30.844238,24.396372,52.299667,35.138191,31.615484,33.410599,25.950729,28.171707,33.096676,33.674618,47.741814,27.129206,38.03405,31.898834,36.045681,31.604488,59.033119,39.650532,27.390102,47.242996,26.970362,26.619776,32.488899,50.013573,46.787766,38.664013,36.23349,34.792767,33.695663,32.371677,43.748245
mSSP5,2033,27.386866,26.815464,42.570778,40.913166,43.0026667497,56.016022,30.532228,52.746632,39.220345,53.784649,33.6847502752,27.7647,30.869991,24.393911,52.451252,34.749222,31.560419,33.269283,25.930765,28.126749,33.046253,33.70005,46.91407,27.087255,38.304745,31.886953,35.957527,31.613983,58.795753,39.805088,27.367332,46.25124,26.859991,26.569059,32.439251,49.693676,46.687775,38.238129,36.120667,34.630882,34.020519,31.691746,43.895382
mSSP5,2034,27.350372,26.739996,42.839809,41.081989,42.0569477619,55.931278,30.71158,52.528328,38.787872,53.739594,32.9513431693,27.69589,30.884676,24.38649,52.590656,34.340115,31.496641,33.121998,25.901026,28.072994,32.990456,33.712826,46.041595,27.031828,38.536694,31.866604,35.864918,31.615854,58.5452,39.938305,27.340384,45.224262,26.737938,26.509314,32.384468,49.363457,46.561916,37.790302,35.994106,34.456181,34.324837,31.0075255423,44.027599
